2022-03-29T16:21:00+01:00
Running ./FinalSparseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.94, 0.91, 0.72
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPTabF/3/iterations:1",1,0.175643,0.175641,s,,,,,,0.5,2.09715e+06,0
"QPTabF/4/iterations:1",1,0.278756,0.278753,s,,,,,,0.7,2.93601e+06,0
"QPTabF/5/iterations:1",1,0.450196,0.450191,s,,,,,,0.9,3.77487e+06,0
"RHMAdd4/3/iterations:1",1,0.113355,0.113353,s,,,,,,0.5,2.09715e+06,0
"RHMAdd4/4/iterations:1",1,0.239164,0.239161,s,,,,,,0.7,2.93601e+06,0
"RHMAdd4/5/iterations:1",1,0.566704,0.566678,s,,,,,,0.9,3.77487e+06,0
"RHMult4/3/iterations:1",1,0.108085,0.108084,s,,,,,,0.5,2.09715e+06,0
"RHMult4/4/iterations:1",1,0.229434,0.22942,s,,,,,,0.7,2.93601e+06,0
"RHMult4/5/iterations:1",1,0.561407,0.561371,s,,,,,,0.9,3.77487e+06,0
"RHMurmur4/3/iterations:1",1,0.1186,0.118588,s,,,,,,0.5,2.09715e+06,0
"RHMurmur4/4/iterations:1",1,0.239852,0.239842,s,,,,,,0.7,2.93601e+06,0
"RHMurmur4/5/iterations:1",1,0.576844,0.576816,s,,,,,,0.9,3.77487e+06,0
"RHTab4/3/iterations:1",1,0.140602,0.140594,s,,,,,,0.5,2.09715e+06,0
"RHTab4/4/iterations:1",1,0.270981,0.270978,s,,,,,,0.7,2.93601e+06,0
"RHTab4/5/iterations:1",1,0.616738,0.616711,s,,,,,,0.9,3.77487e+06,0
"QPMAddF/0/3/iterations:1",1,0.236711,0.236708,s,,,,,,0.5,2.7962e+06,0.25
"QPMAddF/1/3/iterations:1",1,0.390694,0.390684,s,,,,,,0.5,4.1943e+06,0.5
"QPMAddF/2/3/iterations:1",1,0.792406,0.792373,s,,,,,,0.5,8.38861e+06,0.75
"QPMAddF/0/4/iterations:1",1,0.442901,0.442878,s,,,,,,0.7,3.91468e+06,0.25
"QPMAddF/1/4/iterations:1",1,0.778879,0.778855,s,,,,,,0.7,5.87202e+06,0.5
"QPMAddF/2/4/iterations:1",1,1.65594,1.65587,s,,,,,,0.7,1.1744e+07,0.75
"QPMAddF/0/5/iterations:1",1,0.849002,0.848963,s,,,,,,0.9,5.03316e+06,0.25
"QPMAddF/1/5/iterations:1",1,1.55912,1.55905,s,,,,,,0.9,7.54975e+06,0.5
