2022-01-29T18:20:44+00:00
Running ./Lookup_benchmark
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.26, 0.75, 0.91
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"Chained8Mult/2/1",1,1.23107,1.23105,s,,,,,,0.35,1.67772e+07,0.5
"Chained8Mult/0/2",1,0.660929,0.660925,s,,,,,,0.45,9.32068e+06,0
"Chained8Mult/1/2",1,0.845951,0.845935,s,,,,,,0.45,1.11848e+07,0.25
"Chained8Mult/2/2",1,1.39571,1.39567,s,,,,,,0.45,1.67772e+07,0.5
"Chained8Mult/3/0",1,2.62001,2.61997,s,,,,,,0.25,3.35544e+07,0.75
"Chained8Mult/4/0",1,54.746,54.7454,s,,,,,,0.25,8.38861e+08,100
"Chained8Mult/3/1",1,2.61661,2.61658,s,,,,,,0.35,3.35544e+07,0.75
"Chained8Mult/4/1",1,51.7579,51.7571,s,,,,,,0.35,8.38861e+08,100
"Chained8Mult/3/2",1,2.69886,2.69882,s,,,,,,0.45,3.35544e+07,0.75
"Chained8Mult/4/2",1,60.7149,60.7142,s,,,,,,0.45,8.38861e+08,100
"Chained8Murmur/0/0",1,0.876614,0.8766,s,,,,,,0.25,9.32068e+06,0
"Chained8Murmur/1/0",1,1.08062,1.08061,s,,,,,,0.25,1.11848e+07,0.25
"Chained8Murmur/2/0",1,1.69892,1.69889,s,,,,,,0.25,1.67772e+07,0.5
"Chained8Murmur/0/1",1,0.849912,0.849886,s,,,,,,0.35,9.32068e+06,0
"Chained8Murmur/1/1",1,1.03433,1.03431,s,,,,,,0.35,1.11848e+07,0.25
"Chained8Murmur/2/1",1,1.57996,1.57993,s,,,,,,0.35,1.67772e+07,0.5
"Chained8Murmur/0/2",1,1.05065,1.05064,s,,,,,,0.45,9.32068e+06,0
"Chained8Murmur/1/2",1,1.30939,1.30937,s,,,,,,0.45,1.11848e+07,0.25
"Chained8Murmur/2/2",1,2.03497,2.03492,s,,,,,,0.45,1.67772e+07,0.5
"Chained8Murmur/3/0",1,3.19917,3.19913,s,,,,,,0.25,3.35544e+07,0.75
"Chained8Murmur/4/0",1,64.7852,64.7846,s,,,,,,0.25,8.38861e+08,100
"Chained8Murmur/3/1",1,3.0437,3.04363,s,,,,,,0.35,3.35544e+07,0.75
"Chained8Murmur/4/1",1,58.2116,58.2111,s,,,,,,0.35,8.38861e+08,100
"Chained8Murmur/3/2",1,3.76621,3.76618,s,,,,,,0.45,3.35544e+07,0.75
"Chained8Murmur/4/2",1,83.5308,83.53,s,,,,,,0.45,8.38861e+08,100
"Chained24Mult/0/0",52593556,9.5537e-09,0.415066,s,,,,,,0.25,9.32068e+06,0
"Chained24Mult/1/0",1,0.515063,0.515066,s,,,,,,0.25,1.11848e+07,0.25
