2022-03-29T15:31:24+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 1.00, 0.88, 0.52
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"Chained24Tab/1/2/iterations:1",1,0.444108,0.444051,s,,,,,,0.45,3.77487e+06,0.5
"Chained24Tab/2/2/iterations:1",1,0.875165,0.875128,s,,,,,,0.45,7.54974e+06,0.75
"Chained24Tab/0/3/iterations:1",1,0.350107,0.350058,s,,,,,,0.5,2.7962e+06,0.25
"Chained24Tab/1/3/iterations:1",1,0.527921,0.527898,s,,,,,,0.5,4.1943e+06,0.5
"Chained24Tab/2/3/iterations:1",1,1.04735,1.04728,s,,,,,,0.5,8.38861e+06,0.75
"QPMAddH/0/3/iterations:1",1,0.129739,0.129736,s,,,,,,0.5,2.7962e+06,0.25
"QPMAddH/1/3/iterations:1",1,0.223408,0.223388,s,,,,,,0.5,4.1943e+06,0.5
"QPMAddH/2/3/iterations:1",1,0.487775,0.487741,s,,,,,,0.5,8.38861e+06,0.75
"QPMAddH/0/4/iterations:1",1,0.235187,0.23517,s,,,,,,0.7,3.91468e+06,0.25
"QPMAddH/1/4/iterations:1",1,0.488832,0.488818,s,,,,,,0.7,5.87202e+06,0.5
"QPMAddH/2/4/iterations:1",1,1.27723,1.27714,s,,,,,,0.7,1.1744e+07,0.75
"QPMAddH/0/5/iterations:1",1,0.474176,0.474119,s,,,,,,0.9,5.03316e+06,0.25
"QPMAddH/1/5/iterations:1",1,1.17045,1.1704,s,,,,,,0.9,7.54975e+06,0.5
"QPMAddH/2/5/iterations:1",1,3.03517,3.03499,s,,,,,,0.9,1.50995e+07,0.75
"QPMultH/0/3/iterations:1",1,0.127887,0.127886,s,,,,,,0.5,2.7962e+06,0.25
"QPMultH/1/3/iterations:1",1,0.221763,0.221753,s,,,,,,0.5,4.1943e+06,0.5
"QPMultH/2/3/iterations:1",1,0.474841,0.474835,s,,,,,,0.5,8.38861e+06,0.75
"QPMultH/0/4/iterations:1",1,0.231464,0.231447,s,,,,,,0.7,3.91468e+06,0.25
"QPMultH/1/4/iterations:1",1,0.492464,0.492426,s,,,,,,0.7,5.87202e+06,0.5
"QPMultH/2/4/iterations:1",1,1.197,1.19694,s,,,,,,0.7,1.1744e+07,0.75
"QPMultH/0/5/iterations:1",1,0.474293,0.474246,s,,,,,,0.9,5.03316e+06,0.25
"QPMultH/1/5/iterations:1",1,1.15776,1.1577,s,,,,,,0.9,7.54975e+06,0.5
"QPMultH/2/5/iterations:1",1,2.93934,2.93917,s,,,,,,0.9,1.50995e+07,0.75
"QPMurmurH/0/3/iterations:1",1,0.208459,0.208445,s,,,,,,0.5,2.7962e+06,0.25
"QPMurmurH/1/3/iterations:1",1,0.356263,0.356238,s,,,,,,0.5,4.1943e+06,0.5
"QPMurmurH/2/3/iterations:1",1,0.736617,0.736578,s,,,,,,0.5,8.38861e+06,0.75
"QPMurmurH/0/4/iterations:1",1,0.395094,0.395056,s,,,,,,0.7,3.91468e+06,0.25
"QPMurmurH/1/4/iterations:1",1,0.692934,0.692875,s,,,,,,0.7,5.87202e+06,0.5
"QPMurmurH/2/4/iterations:1",1,1.47905,1.47897,s,,,,,,0.7,1.1744e+07,0.75
"QPMurmurH/0/5/iterations:1",1,0.777682,0.777643,s,,,,,,0.9,5.03316e+06,0.25
"QPMurmurH/1/5/iterations:1",1,1.41187,1.41177,s,,,,,,0.9,7.54975e+06,0.5
"QPMurmurH/2/5/iterations:1",1,3.18528,3.1851,s,,,,,,0.9,1.50995e+07,0.75
"QPTabH/0/3/iterations:1",1,0.23048,0.230477,s,,,,,,0.5,2.7962e+06,0.25
"QPTabH/1/3/iterations:1",1,0.38662,0.386579,s,,,,,,0.5,4.1943e+06,0.5
"QPTabH/2/3/iterations:1",1,0.802727,0.802687,s,,,,,,0.5,8.38861e+06,0.75
"QPTabH/0/4/iterations:1",1,0.421952,0.421947,s,,,,,,0.7,3.91468e+06,0.25
"QPTabH/1/4/iterations:1",1,0.729606,0.729563,s,,,,,,0.7,5.87202e+06,0.5
"QPTabH/2/4/iterations:1",1,1.55198,1.55189,s,,,,,,0.7,1.1744e+07,0.75
"QPTabH/0/5/iterations:1",1,0.804183,0.804138,s,,,,,,0.9,5.03316e+06,0.25
"QPTabH/1/5/iterations:1",1,1.46216,1.46208,s,,,,,,0.9,7.54975e+06,0.5
"QPTabH/2/5/iterations:1",1,3.29554,3.29534,s,,,,,,0.9,1.50995e+07,0.75
