2022-03-29T20:25:29+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.17, 0.04, 0.11
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"LPTab/2/4/iterations:1",1,2.3999,2.39979,s,,,,,,0.7,1.67772e+07,0.75
"LPTab/0/5/iterations:1",1,1.20752,1.20747,s,,,,,,0.9,5.59241e+06,0.25
"LPTab/1/5/iterations:1",1,2.59303,2.59289,s,,,,,,0.9,8.38861e+06,0.5
"LPTab/2/5/iterations:1",1,6.61963,6.61935,s,,,,,,0.9,1.67772e+07,0.75
"Chained8MAdd/0/0/iterations:1",1,0.323243,0.323231,s,,,,,,0.25,5.59241e+06,0.25
"Chained8MAdd/1/0/iterations:1",1,0.49769,0.497658,s,,,,,,0.25,8.38861e+06,0.5
"Chained8MAdd/2/0/iterations:1",1,0.989367,0.989329,s,,,,,,0.25,1.67772e+07,0.75
"Chained8MAdd/0/1/iterations:1",1,0.330832,0.330829,s,,,,,,0.35,5.59241e+06,0.25
"Chained8MAdd/1/1/iterations:1",1,0.516369,0.516363,s,,,,,,0.35,8.38861e+06,0.5
"Chained8MAdd/2/1/iterations:1",1,1.06313,1.06308,s,,,,,,0.35,1.67772e+07,0.75
"Chained8MAdd/0/2/iterations:1",1,0.426211,0.426199,s,,,,,,0.45,5.59241e+06,0.25
"Chained8MAdd/1/2/iterations:1",1,0.69563,0.695586,s,,,,,,0.45,8.38861e+06,0.5
"Chained8MAdd/2/2/iterations:1",1,1.37083,1.37077,s,,,,,,0.45,1.67772e+07,0.75
"Chained8Mult/0/0/iterations:1",1,0.323266,0.323255,s,,,,,,0.25,5.59241e+06,0.25
"Chained8Mult/1/0/iterations:1",1,0.497871,0.497841,s,,,,,,0.25,8.38861e+06,0.5
"Chained8Mult/2/0/iterations:1",1,0.993228,0.993189,s,,,,,,0.25,1.67772e+07,0.75
"Chained8Mult/0/1/iterations:1",1,0.330198,0.330171,s,,,,,,0.35,5.59241e+06,0.25
"Chained8Mult/1/1/iterations:1",1,0.517904,0.517885,s,,,,,,0.35,8.38861e+06,0.5
"Chained8Mult/2/1/iterations:1",1,1.05409,1.05405,s,,,,,,0.35,1.67772e+07,0.75
"Chained8Mult/0/2/iterations:1",1,0.417866,0.417834,s,,,,,,0.45,5.59241e+06,0.25
"Chained8Mult/1/2/iterations:1",1,0.67668,0.676641,s,,,,,,0.45,8.38861e+06,0.5
"Chained8Mult/2/2/iterations:1",1,1.3222,1.32212,s,,,,,,0.45,1.67772e+07,0.75
"Chained8Murmur/0/0/iterations:1",1,0.415467,0.415444,s,,,,,,0.25,5.59241e+06,0.25
"Chained8Murmur/1/0/iterations:1",1,0.619431,0.6194,s,,,,,,0.25,8.38861e+06,0.5
"Chained8Murmur/2/0/iterations:1",1,1.17081,1.17078,s,,,,,,0.25,1.67772e+07,0.75
"Chained8Murmur/0/1/iterations:1",1,0.445222,0.445209,s,,,,,,0.35,5.59241e+06,0.25
